strain_raw,strain_cleaned,library,row,col,value,strain_mean,strain_std,z_score,reason
clminus,clminus,Lopac,G,9,372.075,2142.1757,1182.5528,-1.5,Extreme reading
clminus,clminus,Lopac,G,8,2341.284,2142.1757,1182.5528,0.17,Extreme reading
clminus,clminus,Lopac,G,7,2269.045,2142.1757,1182.5528,0.11,Extreme reading
clminus,clminus,Lopac,G,6,2119.423,2142.1757,1182.5528,-0.02,Extreme reading
clminus,clminus,Lopac,G,5,2277.585,2142.1757,1182.5528,0.11,Extreme reading
clminus,clminus,Lopac,G,4,2244.263,2142.1757,1182.5528,0.09,Extreme reading
clminus,clminus,Lopac,G,3,2261.015,2142.1757,1182.5528,0.1,Extreme reading
clminus,clminus,Lopac,G,2,2221.802,2142.1757,1182.5528,0.07,Extreme reading
clminus,clminus,Lopac,G,1,2134.027,2142.1757,1182.5528,-0.01,Extreme reading
clminus,clminus,Lopac,F,12,2274.475,2142.1757,1182.5528,0.11,Extreme reading
clminus,clminus,Lopac,F,11,2571.623,2142.1757,1182.5528,0.36,Extreme reading
clminus,clminus,Lopac,F,10,2129.515,2142.1757,1182.5528,-0.01,Extreme reading
clminus,clminus,Lopac,F,9,2628.936,2142.1757,1182.5528,0.41,Extreme reading
clminus,clminus,Lopac,F,8,2546.723,2142.1757,1182.5528,0.34,Extreme reading
clminus,clminus,Lopac,F,7,2194.668,2142.1757,1182.5528,0.04,Extreme reading
clminus,clminus,Lopac,F,6,2448.354,2142.1757,1182.5528,0.26,Extreme reading
clminus,clminus,Lopac,F,5,2094.978,2142.1757,1182.5528,-0.04,Extreme reading
clminus,clminus,Lopac,F,4,2448.215,2142.1757,1182.5528,0.26,Extreme reading
clminus,clminus,Lopac,F,3,2147.052,2142.1757,1182.5528,0.0,Extreme reading
clminus,clminus,Lopac,F,2,2237.772,2142.1757,1182.5528,0.08,Extreme reading
clminus,clminus,Lopac,F,1,2134.637,2142.1757,1182.5528,-0.01,Extreme reading
clminus,clminus,Lopac,E,12,2310.755,2142.1757,1182.5528,0.14,Extreme reading
clminus,clminus,Lopac,E,11,2455.195,2142.1757,1182.5528,0.26,Extreme reading
clminus,clminus,Lopac,E,10,2292.361,2142.1757,1182.5528,0.13,Extreme reading
clminus,clminus,Lopac,E,9,2637.244,2142.1757,1182.5528,0.42,Extreme reading
clminus,clminus,Lopac,E,8,2205.184,2142.1757,1182.5528,0.05,Extreme reading
clminus,clminus,Lopac,E,7,2558.092,2142.1757,1182.5528,0.35,Extreme reading
clminus,clminus,Lopac,E,6,2200.468,2142.1757,1182.5528,0.05,Extreme reading
clminus,clminus,Lopac,E,5,2276.142,2142.1757,1182.5528,0.11,Extreme reading
clminus,clminus,Lopac,E,4,2165.878,2142.1757,1182.5528,0.02,Extreme reading
clminus,clminus,Lopac,E,3,2487.314,2142.1757,1182.5528,0.29,Extreme reading
clminus,clminus,Lopac,E,2,2062.805,2142.1757,1182.5528,-0.07,Extreme reading
clminus,clminus,Lopac,E,1,1816.606,2142.1757,1182.5528,-0.28,Extreme reading
clminus,clminus,Lopac,D,12,2095.421,2142.1757,1182.5528,-0.04,Extreme reading
clminus,clminus,Lopac,D,11,2353.325,2142.1757,1182.5528,0.18,Extreme reading
clminus,clminus,Lopac,D,10,2358.147,2142.1757,1182.5528,0.18,Extreme reading
clminus,clminus,Lopac,D,9,2264.103,2142.1757,1182.5528,0.1,Extreme reading
clminus,clminus,Lopac,D,8,1943.073,2142.1757,1182.5528,-0.17,Extreme reading
clminus,clminus,Lopac,D,7,2412.736,2142.1757,1182.5528,0.23,Extreme reading
clminus,clminus,Lopac,D,6,2467.577,2142.1757,1182.5528,0.28,Extreme reading
clminus,clminus,Lopac,D,5,2365.53,2142.1757,1182.5528,0.19,Extreme reading
clminus,clminus,Lopac,D,4,2027.279,2142.1757,1182.5528,-0.1,Extreme reading
clminus,clminus,Lopac,D,3,2334.771,2142.1757,1182.5528,0.16,Extreme reading
clminus,clminus,Lopac,D,2,2081.957,2142.1757,1182.5528,-0.05,Extreme reading
clminus,clminus,Lopac,D,1,2058.808,2142.1757,1182.5528,-0.07,Extreme reading
clminus,clminus,Lopac,C,12,2242.457,2142.1757,1182.5528,0.08,Extreme reading
clminus,clminus,Lopac,C,11,2492.261,2142.1757,1182.5528,0.3,Extreme reading
clminus,clminus,Lopac,C,10,2299.271,2142.1757,1182.5528,0.13,Extreme reading
clminus,clminus,Lopac,C,9,2141.443,2142.1757,1182.5528,-0.0,Extreme reading
clminus,clminus,Lopac,C,8,2188.894,2142.1757,1182.5528,0.04,Extreme reading
clminus,clminus,Lopac,C,4,2153.904,2142.1757,1182.5528,0.01,Extreme reading
clminus,clminus,Lopac,C,5,2276.545,2142.1757,1182.5528,0.11,Extreme reading
clminus,clminus,Lopac,C,6,2138.808,2142.1757,1182.5528,-0.0,Extreme reading
clminus,clminus,Lopac,C,7,2541.47,2142.1757,1182.5528,0.34,Extreme reading
clminus,clminus,Lopac,C,3,2039.165,2142.1757,1182.5528,-0.09,Extreme reading
clminus,clminus,Lopac,C,2,2235.302,2142.1757,1182.5528,0.08,Extreme reading
clminus,clminus,Lopac,C,1,2108.707,2142.1757,1182.5528,-0.03,Extreme reading
clminus,clminus,Lopac,B,12,2317.06,2142.1757,1182.5528,0.15,Extreme reading
clminus,clminus,Lopac,B,11,2331.337,2142.1757,1182.5528,0.16,Extreme reading
clminus,clminus,Lopac,B,10,2270.001,2142.1757,1182.5528,0.11,Extreme reading
clminus,clminus,Lopac,B,9,2227.97,2142.1757,1182.5528,0.07,Extreme reading
clminus,clminus,Lopac,B,8,2115.134,2142.1757,1182.5528,-0.02,Extreme reading
clminus,clminus,Lopac,B,7,2227.876,2142.1757,1182.5528,0.07,Extreme reading
clminus,clminus,Lopac,B,6,1980.14,2142.1757,1182.5528,-0.14,Extreme reading
clminus,clminus,Lopac,B,5,2419.564,2142.1757,1182.5528,0.23,Extreme reading
clminus,clminus,Lopac,B,4,2030.345,2142.1757,1182.5528,-0.09,Extreme reading
clminus,clminus,Lopac,B,3,2083.135,2142.1757,1182.5528,-0.05,Extreme reading
clminus,clminus,Lopac,B,2,2313.364,2142.1757,1182.5528,0.14,Extreme reading
clminus,clminus,Lopac,B,1,2389.829,2142.1757,1182.5528,0.21,Extreme reading
clminus,clminus,Lopac,A,12,2133.006,2142.1757,1182.5528,-0.01,Extreme reading
clminus,clminus,Lopac,A,11,2006.906,2142.1757,1182.5528,-0.11,Extreme reading
clminus,clminus,Lopac,A,10,2115.865,2142.1757,1182.5528,-0.02,Extreme reading
clminus,clminus,Lopac,A,9,2183.622,2142.1757,1182.5528,0.04,Extreme reading
clminus,clminus,Lopac,A,8,1724.156,2142.1757,1182.5528,-0.35,Extreme reading
clminus,clminus,Lopac,A,7,2074.262,2142.1757,1182.5528,-0.06,Extreme reading
clminus,clminus,Lopac,A,6,2175.8,2142.1757,1182.5528,0.03,Extreme reading
clminus,clminus,Lopac,A,5,2231.318,2142.1757,1182.5528,0.08,Extreme reading
clminus,clminus,Lopac,A,4,2143.186,2142.1757,1182.5528,0.0,Extreme reading
clminus,clminus,Lopac,A,3,2028.416,2142.1757,1182.5528,-0.1,Extreme reading
clminus,clminus,Lopac,A,2,2081.142,2142.1757,1182.5528,-0.05,Extreme reading
clminus,clminus,Lopac,A,1,1839.871,2142.1757,1182.5528,-0.26,Extreme reading
clminus,clminus,Lopac,H,12,1136.391,2142.1757,1182.5528,-0.85,Extreme reading
clminus,clminus,Lopac,H,11,1229.233,2142.1757,1182.5528,-0.77,Extreme reading
clminus,clminus,Lopac,H,10,1265.625,2142.1757,1182.5528,-0.74,Extreme reading
clminus,clminus,Lopac,H,9,1182.744,2142.1757,1182.5528,-0.81,Extreme reading
clminus,clminus,Lopac,H,8,1118.089,2142.1757,1182.5528,-0.87,Extreme reading
clminus,clminus,Lopac,H,7,1153.444,2142.1757,1182.5528,-0.84,Extreme reading
clminus,clminus,Lopac,H,6,1167.94,2142.1757,1182.5528,-0.82,Extreme reading
clminus,clminus,Lopac,H,5,1251.741,2142.1757,1182.5528,-0.75,Extreme reading
clminus,clminus,Lopac,H,4,1201.937,2142.1757,1182.5528,-0.8,Extreme reading
clminus,clminus,Lopac,H,3,1195.066,2142.1757,1182.5528,-0.8,Extreme reading
clminus,clminus,Lopac,H,2,1109.709,2142.1757,1182.5528,-0.87,Extreme reading
clminus,clminus,Lopac,H,1,1028.83,2142.1757,1182.5528,-0.94,Extreme reading
clminus,clminus,Lopac,G,12,1211.331,2142.1757,1182.5528,-0.79,Extreme reading
clminus,clminus,Lopac,G,11,1154.641,2142.1757,1182.5528,-0.84,Extreme reading
clminus,clminus,Lopac,G,10,1241.664,2142.1757,1182.5528,-0.76,Extreme reading
clminus,clminus,Lopac,G,9,1164.834,2142.1757,1182.5528,-0.83,Extreme reading
clminus,clminus,Lopac,G,8,1245.398,2142.1757,1182.5528,-0.76,Extreme reading
clminus,clminus,Lopac,G,7,1233.242,2142.1757,1182.5528,-0.77,Extreme reading
clminus,clminus,Lopac,G,6,1267.134,2142.1757,1182.5528,-0.74,Extreme reading
clminus,clminus,Lopac,G,5,1199.07,2142.1757,1182.5528,-0.8,Extreme reading
clminus,clminus,Lopac,G,4,1219.535,2142.1757,1182.5528,-0.78,Extreme reading
clminus,clminus,Lopac,G,3,1234.723,2142.1757,1182.5528,-0.77,Extreme reading
clminus,clminus,Lopac,G,2,1240.559,2142.1757,1182.5528,-0.76,Extreme reading
clminus,clminus,Lopac,G,1,1132.825,2142.1757,1182.5528,-0.85,Extreme reading
clminus,clminus,Lopac,F,12,1224.428,2142.1757,1182.5528,-0.78,Extreme reading
clminus,clminus,Lopac,F,11,1315.597,2142.1757,1182.5528,-0.7,Extreme reading
clminus,clminus,Lopac,F,10,1186.409,2142.1757,1182.5528,-0.81,Extreme reading
clminus,clminus,Lopac,F,9,1223.157,2142.1757,1182.5528,-0.78,Extreme reading
clminus,clminus,Lopac,F,8,1163.158,2142.1757,1182.5528,-0.83,Extreme reading
clminus,clminus,Lopac,F,7,1232.763,2142.1757,1182.5528,-0.77,Extreme reading
clminus,clminus,Lopac,F,6,1207.844,2142.1757,1182.5528,-0.79,Extreme reading
clminus,clminus,Lopac,F,5,1257.263,2142.1757,1182.5528,-0.75,Extreme reading
clminus,clminus,Lopac,F,4,1214.96,2142.1757,1182.5528,-0.78,Extreme reading
clminus,clminus,Lopac,F,3,1307.329,2142.1757,1182.5528,-0.71,Extreme reading
clminus,clminus,Lopac,F,2,1178.237,2142.1757,1182.5528,-0.82,Extreme reading
clminus,clminus,Lopac,F,1,1307.262,2142.1757,1182.5528,-0.71,Extreme reading
clminus,clminus,Lopac,E,12,1233.862,2142.1757,1182.5528,-0.77,Extreme reading
clminus,clminus,Lopac,E,11,1420.34,2142.1757,1182.5528,-0.61,Extreme reading
clminus,clminus,Lopac,E,10,840.747,2142.1757,1182.5528,-1.1,Extreme reading
clminus,clminus,Lopac,E,9,1245.508,2142.1757,1182.5528,-0.76,Extreme reading
clminus,clminus,Lopac,E,8,1272.061,2142.1757,1182.5528,-0.74,Extreme reading
clminus,clminus,Lopac,E,7,1400.747,2142.1757,1182.5528,-0.63,Extreme reading
clminus,clminus,Lopac,E,6,1415.471,2142.1757,1182.5528,-0.61,Extreme reading
clminus,clminus,Lopac,E,5,1187.603,2142.1757,1182.5528,-0.81,Extreme reading
clminus,clminus,Lopac,E,4,1142.694,2142.1757,1182.5528,-0.85,Extreme reading
clminus,clminus,Lopac,E,3,1217.669,2142.1757,1182.5528,-0.78,Extreme reading
clminus,clminus,Lopac,E,2,1148.727,2142.1757,1182.5528,-0.84,Extreme reading
clminus,clminus,Lopac,E,1,1057.179,2142.1757,1182.5528,-0.92,Extreme reading
clminus,clminus,Lopac,D,12,1279.1,2142.1757,1182.5528,-0.73,Extreme reading
clminus,clminus,Lopac,D,11,1328.654,2142.1757,1182.5528,-0.69,Extreme reading
clminus,clminus,Lopac,D,10,1242.84,2142.1757,1182.5528,-0.76,Extreme reading
clminus,clminus,Lopac,D,9,1228.725,2142.1757,1182.5528,-0.77,Extreme reading
clminus,clminus,Lopac,D,8,1331.465,2142.1757,1182.5528,-0.69,Extreme reading
clminus,clminus,Lopac,D,7,1340.074,2142.1757,1182.5528,-0.68,Extreme reading
clminus,clminus,Lopac,D,6,1224.602,2142.1757,1182.5528,-0.78,Extreme reading
clminus,clminus,Lopac,D,5,1198.488,2142.1757,1182.5528,-0.8,Extreme reading
clminus,clminus,Lopac,D,4,1225.004,2142.1757,1182.5528,-0.78,Extreme reading
clminus,clminus,Lopac,D,3,1068.871,2142.1757,1182.5528,-0.91,Extreme reading
clminus,clminus,Lopac,D,2,1241.958,2142.1757,1182.5528,-0.76,Extreme reading
clminus,clminus,Lopac,D,1,1129.418,2142.1757,1182.5528,-0.86,Extreme reading
clminus,clminus,Lopac,C,12,1288.389,2142.1757,1182.5528,-0.72,Extreme reading
clminus,clminus,Lopac,C,11,1135.899,2142.1757,1182.5528,-0.85,Extreme reading
clminus,clminus,Lopac,C,10,1252.922,2142.1757,1182.5528,-0.75,Extreme reading
clminus,clminus,Lopac,C,9,1175.833,2142.1757,1182.5528,-0.82,Extreme reading
clminus,clminus,Lopac,C,8,1329.148,2142.1757,1182.5528,-0.69,Extreme reading
clminus,clminus,Lopac,C,7,1410.897,2142.1757,1182.5528,-0.62,Extreme reading
clminus,clminus,Lopac,C,6,1246.171,2142.1757,1182.5528,-0.76,Extreme reading
clminus,clminus,Lopac,C,5,1221.888,2142.1757,1182.5528,-0.78,Extreme reading
clminus,clminus,Lopac,C,4,1351.143,2142.1757,1182.5528,-0.67,Extreme reading
clminus,clminus,Lopac,C,3,1371.477,2142.1757,1182.5528,-0.65,Extreme reading
clminus,clminus,Lopac,C,2,1036.67,2142.1757,1182.5528,-0.93,Extreme reading
clminus,clminus,Lopac,C,1,976.473,2142.1757,1182.5528,-0.99,Extreme reading
clminus,clminus,Lopac,B,12,1209.305,2142.1757,1182.5528,-0.79,Extreme reading
clminus,clminus,Lopac,B,11,1195.88,2142.1757,1182.5528,-0.8,Extreme reading
clminus,clminus,Lopac,B,10,1342.921,2142.1757,1182.5528,-0.68,Extreme reading
clminus,clminus,Lopac,B,6,1314.628,2142.1757,1182.5528,-0.7,Extreme reading
clminus,clminus,Lopac,B,7,1266.545,2142.1757,1182.5528,-0.74,Extreme reading
clminus,clminus,Lopac,B,8,1145.395,2142.1757,1182.5528,-0.84,Extreme reading
clminus,clminus,Lopac,B,9,1357.528,2142.1757,1182.5528,-0.66,Extreme reading
clminus,clminus,Lopac,B,5,1253.086,2142.1757,1182.5528,-0.75,Extreme reading
clminus,clminus,Lopac,B,4,1166.659,2142.1757,1182.5528,-0.82,Extreme reading
clminus,clminus,Lopac,B,3,1129.489,2142.1757,1182.5528,-0.86,Extreme reading
clminus,clminus,Lopac,B,2,1111.293,2142.1757,1182.5528,-0.87,Extreme reading
clminus,clminus,Lopac,B,1,1081.204,2142.1757,1182.5528,-0.9,Extreme reading
clminus,clminus,Lopac,H,12,2115.2,2142.1757,1182.5528,-0.02,Extreme reading
clminus,clminus,Lopac,H,11,2526.186,2142.1757,1182.5528,0.32,Extreme reading
clminus,clminus,Lopac,H,10,1982.782,2142.1757,1182.5528,-0.13,Extreme reading
clminus,clminus,Lopac,H,9,2172.53,2142.1757,1182.5528,0.03,Extreme reading
clminus,clminus,Lopac,H,8,1700.192,2142.1757,1182.5528,-0.37,Extreme reading
clminus,clminus,Lopac,H,7,2145.824,2142.1757,1182.5528,0.0,Extreme reading
clminus,clminus,Lopac,H,6,2001.535,2142.1757,1182.5528,-0.12,Extreme reading
clminus,clminus,Lopac,H,5,2141.74,2142.1757,1182.5528,-0.0,Extreme reading
clminus,clminus,Lopac,H,4,1685.598,2142.1757,1182.5528,-0.39,Extreme reading
clminus,clminus,Lopac,H,3,2125.097,2142.1757,1182.5528,-0.01,Extreme reading
clminus,clminus,Lopac,H,2,1933.705,2142.1757,1182.5528,-0.18,Extreme reading
clminus,clminus,Lopac,H,1,2148.257,2142.1757,1182.5528,0.01,Extreme reading
clminus,clminus,Lopac,G,12,2365.474,2142.1757,1182.5528,0.19,Extreme reading
clminus,clminus,Lopac,G,11,2386.276,2142.1757,1182.5528,0.21,Extreme reading
clminus,clminus,Lopac,G,10,1992.427,2142.1757,1182.5528,-0.13,Extreme reading
clminus,clminus,Lopac,G,6,2533.949,2142.1757,1182.5528,0.33,Extreme reading
clminus,clminus,Lopac,G,7,2480.752,2142.1757,1182.5528,0.29,Extreme reading
clminus,clminus,Lopac,G,8,2277.988,2142.1757,1182.5528,0.11,Extreme reading
clminus,clminus,Lopac,G,9,2423.307,2142.1757,1182.5528,0.24,Extreme reading
clminus,clminus,Lopac,G,5,2327.312,2142.1757,1182.5528,0.16,Extreme reading
clminus,clminus,Lopac,F,8,2268.536,2142.1757,1182.5528,0.11,Extreme reading
clminus,clminus,Lopac,F,9,2354.131,2142.1757,1182.5528,0.18,Extreme reading
clminus,clminus,Lopac,F,10,2426.36,2142.1757,1182.5528,0.24,Extreme reading
clminus,clminus,Lopac,F,11,1985.547,2142.1757,1182.5528,-0.13,Extreme reading
clminus,clminus,Lopac,F,12,2260.262,2142.1757,1182.5528,0.1,Extreme reading
clminus,clminus,Lopac,G,1,2121.374,2142.1757,1182.5528,-0.02,Extreme reading
clminus,clminus,Lopac,G,2,2331.707,2142.1757,1182.5528,0.16,Extreme reading
clminus,clminus,Lopac,G,3,2503.663,2142.1757,1182.5528,0.31,Extreme reading
clminus,clminus,Lopac,G,4,2401.249,2142.1757,1182.5528,0.22,Extreme reading
clminus,clminus,Lopac,A,12,1207.142,2142.1757,1182.5528,-0.79,Extreme reading
clminus,clminus,Lopac,A,11,1449.587,2142.1757,1182.5528,-0.59,Extreme reading
clminus,clminus,Lopac,A,10,1391.97,2142.1757,1182.5528,-0.63,Extreme reading
clminus,clminus,Lopac,A,9,1246.9,2142.1757,1182.5528,-0.76,Extreme reading
clminus,clminus,Lopac,A,8,1272.272,2142.1757,1182.5528,-0.74,Extreme reading
clminus,clminus,Lopac,A,7,1109.664,2142.1757,1182.5528,-0.87,Extreme reading
clminus,clminus,Lopac,A,6,1132.12,2142.1757,1182.5528,-0.85,Extreme reading
clminus,clminus,Lopac,A,5,1091.67,2142.1757,1182.5528,-0.89,Extreme reading
clminus,clminus,Lopac,A,4,1112.147,2142.1757,1182.5528,-0.87,Extreme reading
clminus,clminus,Lopac,A,3,1089.558,2142.1757,1182.5528,-0.89,Extreme reading
clminus,clminus,Lopac,A,2,1090.156,2142.1757,1182.5528,-0.89,Extreme reading
clminus,clminus,Lopac,A,1,933.386,2142.1757,1182.5528,-1.02,Extreme reading
clminus,clminus,Lopac,F,7,1619.569,2142.1757,1182.5528,-0.44,Extreme reading
clminus,clminus,Lopac,F,6,2457.894,2142.1757,1182.5528,0.27,Extreme reading
clminus,clminus,Lopac,F,5,2261.17,2142.1757,1182.5528,0.1,Extreme reading
clminus,clminus,Lopac,F,3,2311.713,2142.1757,1182.5528,0.14,Extreme reading
clminus,clminus,Lopac,F,4,2315.143,2142.1757,1182.5528,0.15,Extreme reading
clminus,clminus,Lopac,F,2,1634.134,2142.1757,1182.5528,-0.43,Extreme reading
clminus,clminus,Lopac,E,12,2424.622,2142.1757,1182.5528,0.24,Extreme reading
clminus,clminus,Lopac,F,1,2207.5,2142.1757,1182.5528,0.06,Extreme reading
clminus,clminus,Lopac,E,11,2511.097,2142.1757,1182.5528,0.31,Extreme reading
clminus,clminus,Lopac,E,10,2592.698,2142.1757,1182.5528,0.38,Extreme reading
clminus,clminus,Lopac,E,8,2400.428,2142.1757,1182.5528,0.22,Extreme reading
clminus,clminus,Lopac,E,9,2207.756,2142.1757,1182.5528,0.06,Extreme reading
clminus,clminus,Lopac,E,7,2359.288,2142.1757,1182.5528,0.18,Extreme reading
clminus,clminus,Lopac,E,6,2248.811,2142.1757,1182.5528,0.09,Extreme reading
clminus,clminus,Lopac,E,4,2376.566,2142.1757,1182.5528,0.2,Extreme reading
clminus,clminus,Lopac,E,5,2475.131,2142.1757,1182.5528,0.28,Extreme reading
clminus,clminus,Lopac,E,3,2115.603,2142.1757,1182.5528,-0.02,Extreme reading
clminus,clminus,Lopac,E,2,2099.749,2142.1757,1182.5528,-0.04,Extreme reading
clminus,clminus,Lopac,E,1,1903.315,2142.1757,1182.5528,-0.2,Extreme reading
clminus,clminus,Lopac,D,12,2484.92,2142.1757,1182.5528,0.29,Extreme reading
clminus,clminus,Lopac,D,11,2429.406,2142.1757,1182.5528,0.24,Extreme reading
clminus,clminus,Lopac,D,10,2245.224,2142.1757,1182.5528,0.09,Extreme reading
clminus,clminus,Lopac,D,9,2350.275,2142.1757,1182.5528,0.18,Extreme reading
clminus,clminus,Lopac,D,8,2415.279,2142.1757,1182.5528,0.23,Extreme reading
clminus,clminus,Lopac,D,7,2420.136,2142.1757,1182.5528,0.24,Extreme reading
clminus,clminus,Lopac,D,5,1868.044,2142.1757,1182.5528,-0.23,Extreme reading
clminus,clminus,Lopac,D,6,2342.383,2142.1757,1182.5528,0.17,Extreme reading
clminus,clminus,Lopac,D,4,2330.943,2142.1757,1182.5528,0.16,Extreme reading
clminus,clminus,Lopac,D,3,2464.37,2142.1757,1182.5528,0.27,Extreme reading
clminus,clminus,Lopac,D,2,2249.064,2142.1757,1182.5528,0.09,Extreme reading
clminus,clminus,Lopac,D,1,2035.701,2142.1757,1182.5528,-0.09,Extreme reading
clminus,clminus,Lopac,C,11,2551.216,2142.1757,1182.5528,0.35,Extreme reading
clminus,clminus,Lopac,C,12,2189.428,2142.1757,1182.5528,0.04,Extreme reading
clminus,clminus,Lopac,C,10,2142.13,2142.1757,1182.5528,-0.0,Extreme reading
clminus,clminus,Lopac,C,9,2368.311,2142.1757,1182.5528,0.19,Extreme reading
clminus,clminus,Lopac,C,8,2311.817,2142.1757,1182.5528,0.14,Extreme reading
clminus,clminus,Lopac,C,7,2430.969,2142.1757,1182.5528,0.24,Extreme reading
clminus,clminus,Lopac,C,6,2254.249,2142.1757,1182.5528,0.09,Extreme reading
clminus,clminus,Lopac,C,5,2157.392,2142.1757,1182.5528,0.01,Extreme reading
clminus,clminus,Lopac,C,4,2333.436,2142.1757,1182.5528,0.16,Extreme reading
clminus,clminus,Lopac,C,3,2269.556,2142.1757,1182.5528,0.11,Extreme reading
clminus,clminus,Lopac,C,2,1951.255,2142.1757,1182.5528,-0.16,Extreme reading
clminus,clminus,Lopac,C,1,2079.573,2142.1757,1182.5528,-0.05,Extreme reading
clminus,clminus,Lopac,B,11,2286.395,2142.1757,1182.5528,0.12,Extreme reading
clminus,clminus,Lopac,B,12,2412.23,2142.1757,1182.5528,0.23,Extreme reading
clminus,clminus,Lopac,B,10,2582.011,2142.1757,1182.5528,0.37,Extreme reading
clminus,clminus,Lopac,B,8,2368.679,2142.1757,1182.5528,0.19,Extreme reading
clminus,clminus,Lopac,B,9,2354.7,2142.1757,1182.5528,0.18,Extreme reading
clminus,clminus,Lopac,B,7,2326.984,2142.1757,1182.5528,0.16,Extreme reading
clminus,clminus,Lopac,B,6,2173.513,2142.1757,1182.5528,0.03,Extreme reading
clminus,clminus,Lopac,B,5,2093.114,2142.1757,1182.5528,-0.04,Extreme reading
clminus,clminus,Lopac,B,4,2217.005,2142.1757,1182.5528,0.06,Extreme reading
clminus,clminus,Lopac,B,3,1894.353,2142.1757,1182.5528,-0.21,Extreme reading
clminus,clminus,Lopac,A,11,2281.137,2142.1757,1182.5528,0.12,Extreme reading
clminus,clminus,Lopac,A,12,2218.826,2142.1757,1182.5528,0.06,Extreme reading
clminus,clminus,Lopac,B,1,1768.804,2142.1757,1182.5528,-0.32,Extreme reading
clminus,clminus,Lopac,B,2,2136.449,2142.1757,1182.5528,-0.0,Extreme reading
clminus,clminus,Lopac,H,12,1167.8,2142.1757,1182.5528,-0.82,Extreme reading
clminus,clminus,Lopac,H,11,1239.974,2142.1757,1182.5528,-0.76,Extreme reading
clminus,clminus,Lopac,H,10,1218.161,2142.1757,1182.5528,-0.78,Extreme reading
clminus,clminus,Lopac,H,8,1292.547,2142.1757,1182.5528,-0.72,Extreme reading
clminus,clminus,Lopac,H,9,1088.962,2142.1757,1182.5528,-0.89,Extreme reading
clminus,clminus,Lopac,H,6,1280.878,2142.1757,1182.5528,-0.73,Extreme reading
clminus,clminus,Lopac,H,7,808.672,2142.1757,1182.5528,-1.13,Extreme reading
clminus,clminus,Lopac,H,5,1152.856,2142.1757,1182.5528,-0.84,Extreme reading
clminus,clminus,Lopac,H,4,1153.672,2142.1757,1182.5528,-0.84,Extreme reading
clminus,clminus,Lopac,H,3,1106.362,2142.1757,1182.5528,-0.88,Extreme reading
clminus,clminus,Lopac,H,2,1100.904,2142.1757,1182.5528,-0.88,Extreme reading
clminus,clminus,Lopac,H,1,974.412,2142.1757,1182.5528,-0.99,Extreme reading
clminus,clminus,Lopac,G,12,1185.928,2142.1757,1182.5528,-0.81,Extreme reading
clminus,clminus,Lopac,G,11,674.866,2142.1757,1182.5528,-1.24,Extreme reading
clminus,clminus,Lopac,G,10,1241.743,2142.1757,1182.5528,-0.76,Extreme reading
clminus,clminus,Lopac,G,9,1284.288,2142.1757,1182.5528,-0.73,Extreme reading
clminus,clminus,Lopac,A,10,2256.299,2142.1757,1182.5528,0.1,Extreme reading
clminus,clminus,Lopac,A,9,2306.992,2142.1757,1182.5528,0.14,Extreme reading
clminus,clminus,Lopac,A,8,2357.452,2142.1757,1182.5528,0.18,Extreme reading
clminus,clminus,Lopac,A,7,2193.862,2142.1757,1182.5528,0.04,Extreme reading
clminus,clminus,Lopac,A,6,2241.813,2142.1757,1182.5528,0.08,Extreme reading
